Año;Institucion licitante;Procedimientos iniciados;Procedimientos licitados;Monto adjudicado en colones;Porcentaje
2022;MUNICIPALIDAD DE BARVA;60;49;432686461;0.04
2022;MUNICIPALIDAD DE SIQUIRRES;109;94;407134044;0.04
2022;MINISTERIO DE EDUCACION PUBLICA;80;59;403002337;0.04
2022;MUNICIPALIDAD DE BELEN;81;65;396418467;0.04
2022;MINISTERIO DE RELACIONES EXTERIORES Y CULTO;200;171;382987396;0.04
2022;MUNICIPALIDAD DE LEON CORTES;94;86;376356812;0.03
2022;MUNICIPALIDAD DE SAN MATEO;45;41;333148980;0.03
2022;INSTITUTO NACIONAL DE FOMENTO COOPERATIVO;57;46;331605788;0.03
2022;MINISTERIO DE LA PRESIDENCIA;140;117;330532873;0.03
2022;SISTEMA NACIONAL DE ACREDITACION DE LA EDUCACION SUPERIOR (SINAES);74;58;325303286;0.03
2022;MUNICIPALIDAD DE ALVARADO DE PACAYAS;58;48;324916572;0.03
2022;ASOCIACION CRUZ ROJA COSTARRICENSE;51;36;322477378;0.03
2022;BN SOCIEDAD ADMINISTRADORA DE FONDOS DE INVERSION S.A;29;26;319859444;0.03
2022;MUNICIPALIDAD DE ZARCERO;69;49;313282490;0.03
2022;CONSEJO DE TRANSPORTE PUBLICO;42;36;284455277;0.03
2022;OPERADORA DE PLANES DE PENSIONES COMPLEMENTARIAS DEL BANCO POPULAR Y D;28;18;257378783;0.02
2022;CORPORACION ARROCERA NACIONAL;202;201;256922932;0.02
2022;MINISTERIO DE ECONOMIA INDUSTRIA Y COMERCIO;22;19;256628912;0.02
2022;TEATRO POPULAR MELICO SALAZAR;62;47;243285138;0.02
2022;POPULAR SOCIEDAD DE FONDOS DE INVERSION SOCIEDAD ANONIMA;23;18;241629839;0.02
2022;OPERADORA DE PENSIONES COMPLEMENTARIAS Y DE CAPITALIZACION LABORAL DE;44;40;234626374;0.02
2022;MUNICIPALIDAD DE CORREDORES;53;36;233659715;0.02
2022;MUNICIPALIDAD DE ABANGARES;64;56;225203787;0.02
2022;FIDEICOMISO INMOBILIARIO ASAMBLEA LEGISLATIVA/BCR 2011;16;12;224928011;0.02
2022;CORPORACION GANADERA;74;60;223509909;0.02
2022;DIRECCION NACIONAL DE NOTARIADO;30;23;217055583;0.02
2022;POPULAR VALORES PUESTO DE BOLSA S.A.;36;34;214401441;0.02
2022;BN-VITAL OPERADORA DE PENSIONES COMPLEMENTARIAS S.A.;57;46;213230693;0.02
2022;COMITE CANTONAL DE DEPORTE Y RECREACION DE ALAJUELA;163;118;211815811;0.02
2022;INS SERVICIOS SOCIEDAD ANONIMA;117;97;205146410;0.02
2022;CIUDAD DE LOS NIÑOS (NO USAR);493;493;202782544;0.02
2022;MINISTERIO DE CIENCIA, TECNOLOGIA Y TELECOMUNICACIONES (MICITT);28;24;202679013;0.02
2022;MINISTERIO DE AMBIENTE Y ENERGIA (MINAE);34;27;198985153;0.02
2022;MUNICIPALIDAD DE RIO CUARTO;51;38;198385281;0.02
2022;MUSEO NACIONAL DE COSTA RICA;76;59;185172913;0.02
2022;JUNTA ADMINISTRATIVA DEL ARCHIVO NACIONAL;78;63;183666783;0.02
2022;CONCEJO MUNICIPAL DEL DISTRITO DE PAQUERA PUNTARENAS;38;37;183580500;0.02
2022;CONSEJO NACIONAL DE PERSONAS CON DISCAPACIDAD (CONAPDIS);121;96;168464800;0.02
2022;COMITE CANTONAL DE DEPORTE Y RECREACION DE HEREDIA (NO USAR);91;74;166102835;0.02
2022;INSTITUTO NACIONAL DE VIVIENDA Y URBANISMO;54;48;165579028;0.02
2022;CENTRO NACIONAL DE LA MUSICA;61;52;163291886;0.01
2022;CONCEJO MUNICIPAL DE DISTRITO DE COBANO;61;50;156548645;0.01
2022;CONCEJO MUNICIPAL DE DISTRITO LEPANTO;37;28;151265911;0.01
2022;INSTITUTO NACIONAL DE INNOVACION TECNOLOGICA AGROPECUARIA INTA;111;97;146206317;0.01
2022;TRIBUNAL REGISTRAL ADMINISTRATIVO;28;26;138425962;0.01
2022;PROCURADURIA GENERAL DE LA REPUBLICA;64;54;135243943;0.01
2022;INSTITUTO COSTARRICENSE DE PESCA Y ACUICULTURA;44;31;134164048;0.01
2022;SERVICIO FITOSANITARIO DEL ESTADO;95;79;130942429;0.01
2022;JUNTA ADMINISTRATIVA DE LA IMPRENTA NACIONAL;40;28;119513177;0.01
2022;CONCEJO MUNICIPAL DE DISTRITO DE MONTEVERDE DE PUNTARENAS;43;34;113852057;0.01
2022;MINISTERIO DE AGRICULTURA Y GANADERIA;47;37;109550350;0.01
2022;BCR VALORES PUESTO DE BOLSA S.A.;42;35;102758435;0.01
2022;SERVICIO NACIONAL DE SALUD ANIMAL;66;53;101851376;0.01
2022;CONSEJO NACIONAL DE LA PERSONA ADULTA MAYOR;43;30;100772480;0.01
2022;BN VALORES PUESTO DE BOLSA S.A.;50;41;100478857;0.01
2022;CONSEJO NACIONAL DE LA POLITICA PUBLICA DE LA PERSONA JOVEN;12;13;98486546;0.01
2022;MINISTERIO DE COMERCIO EXTERIOR;30;28;94679846;0.01
2022;MINISTERIO DE VIVIENDA Y ASENTAMIENTOS HUMANOS;45;35;85523556;0.01
2022;MINISTERIO DE TRABAJO Y SEGURIDAD SOCIAL;91;73;76359630;0.01
2022;SISTEMA NACIONAL DE AREAS DE CONSERVACION;52;43;73066283;0.01
2022;ASOCIACION DE DESARROLLO ESPECIFICA PRO SALON MULTIUSO Y MANTENIMIENTO;1;1;72779188;0.01
2022;CONSEJO NACIONAL DE CONCESIONES;35;24;68269735;0.01
2022;POPULAR SEGUROS CORREDURIA DE SEGUROS SOCIEDAD ANONIMA;50;45;66045507;0.01
2022;CONCEJO MUNICIPAL DE DISTRITO DE CERVANTES;48;47;61332015;0.01
2022;MINISTERIO DE HACIENDA;72;54;61294907;0.01
2022;COLEGIO DE PERIODISTAS DE COSTA RICA;40;40;60991580;0.01
2022;DEFENSORIA DE LOS HABITANTES DE LA REPUBLICA;79;64;60890674;0.01
2022;INSTITUTO DE DESARROLLO PROFESIONAL ULADISLAO GAMEZ SOLANO;17;16;60856564;0.01
2022;COMITE CANTONAL DE DEPORTE Y RECREACION DE BELEN;28;20;57735479;0.01
2022;BCR SOCIEDAD ADMINISTRADORA DE FONDOS DE INVERSION SOCIEDAD ANONIMA;34;30;55395253;0.01
2022;BN CORREDORA DE SEGUROS S.A.;42;38;54598932;0
2022;COMITE CANTONAL DE DEPORTE Y RECREACION DE PARAISO;39;27;53145560;0
2022;COMISION PARA EL ORDENAMIENTO Y MANEJO DE LA CUENCA DEL RIO REVENTAZON;7;5;50137490;0
2022;COMITE CANTONAL DE DEPORTE Y RECREACION DE CARTAGO;34;22;49818681;0
2022;MUNICIPALIDAD DE GUATUSO;10;9;48890614;0
2022;DEPOSITO AGRICOLA DE CARTAGO S.A.;2;2;47505040;0
2022;COMITE CANTONAL DE DEPORTE Y RECREACION DE SAN CARLOS;75;52;46972579;0
2022;JUNTA ADMINISTRATIVA DEL COLEGIO DE SAN LUIS GONZAGA;18;13;45600004;0
2022;COMITE CANTONAL DE DEPORTES Y RECREACION DE SAN RAFAEL DE HEREDIA (NO;23;17;43706359;0
2022;LABORATORIO COSTARRICENSE DE METROLOGIA;30;25;38220904;0
2022;INS VALORES PUESTO DE BOLSA SOCIEDAD ANONIMA;17;17;37446930;0
2022;JUNTA ADMINISTRATIVA DE CEMENTERIOS DE GOICOECHEA;99;99;37328527;0
2022;ASOCIACION DE DESARROLLO INTEGRAL DE NUEVA CINCHONA, ALAJUELA;2;1;36735070;0
2022;MUNICIPALIDAD DE DOTA;9;9;36294729;0
2022;INSTITUTO COSTARRICENSE SOBRE DROGAS;31;28;34295564;0
2022;MUSEO HISTORICO CULTURAL JUAN SANTAMARIA;11;11;33983337;0
2022;JUNTA DE DESARROLLO REGIONAL DE LA ZONA SUR DE LA PROVINCIA DE PUNTARE;12;5;31786294;0
2022;JUNTA ADMINISTRATIVA DE LA DIRECCION GENERAL DE MIGRACION Y EXTRANJERI;32;29;31345165;0
2022;MUSEO DE ARTE Y DISEÑO CONTEMPORANEO;17;17;30610149;0
2022;BCR CORREDORA DE SEGUROS SOCIEDAD ANONIMA;16;10;30281354;0
2022;FUNDACION DEL PARQUE MARINO DEL PACIFICO;35;21;30181679;0
2022;ASOCIACION DE DESARROLLO INTEGRAL DE SABANILLA ALAJUELA;2;1;27384032;0
2022;ASOCIACION DE DESARROLLO INTEGRAL DE LA GARITA;2;2;26872240;0
2022;SISTEMA NACIONAL DE EDUCACION MUSICAL;9;9;25649596;0
2022;MINISTERIO DE PLANIFICACION NACIONAL Y POLITICA ECONOMICA;24;22;24322096;0
2022;COMITE CANTONAL DE DEPORTE Y RECREACION DE PEREZ ZELEDON;25;19;22348184;0
2022;ASOCIACION DE DESARROLLO INTEGRAL DE CACAO;1;1;20490518;0
2022;INS INVERSIONES SOCIEDAD ADMINISTRADORA DE FONDOS DE INVERSION SOCIEDA;10;8;20371464;0
2022;JUNTA ADMINISTRATIVA DEL CEMENTERIO GENERAL Y LAS ROSAS DE ALAJUELA;79;72;19174294;0
2022;COMITE CANTONAL DE DEPORTE Y RECREACION DE MORAVIA;18;12;17384792;0
2022;ASOCIACION DE DESARROLLO INTEGRAL DE FRAYJANES DE ALAJUELA;1;1;16992378;0
2022;ASOCIACION DE DESARROLLO ESPECIFICO PRO PARQUE INFANTIL Y ORNATO DE LO;1;1;16477601;0
2022;BCR PENSION OPERADORA DE PLANES DE PENSIONES COMPLEMENTARIAS SOCIEDAD;24;22;14470967;0
2022;MUSEO DE ARTE COSTARRICENSE;19;11;13131554;0
2022;COMITE CANTONAL DE DEPORTE Y RECREACION DE SARAPIQUI;13;6;10912816;0
2022;MINISTERIO DE GOBERNACION Y POLICIA;30;17;9774275;0
2022;COMITE CANTONAL DE DEPORTE Y RECREACION DE HEREDIA;10;3;7648760;0
2022;COMITE CANTONAL DE DEPORTE Y RECREACION DE ALFARO RUIZ;12;4;7526849;0
2022;PROMOTORA COSTARRICENSE DE INNOVACION E INVESTIGACION;12;11;7295982;0
2022;OFICINA NACIONAL FORESTAL;4;4;6546889;0
2022;MUSEO DOCTOR RAFAEL ANGEL CALDERON GUARDIA;5;5;6194936;0
2022;COMISION NACIONAL PARA LA GESTION DE LA BIODIVERSIDAD;13;5;5469710;0
2022;CENTRO COSTARRICENSE DE PRODUCCION CINEMATOGRAFICA;3;2;5035753;0
2022;AGENCIA DE PROTECCION DE DATOS DE LOS HABITANTES (PRODHAB);14;11;3383662;0
2022;FONDO NACIONAL DE CONTINGENCIAS AGRICOLAS;3;3;3377049;0
2022;EDITORIAL COSTA RICA;5;4;3228974;0
2022;CONSEJO SUPERIOR DE EDUCACION;11;8;3085577;0
2022;CONCEJO MUNICIPAL DE DISTRITO DE COLORADO DE ABANGARES;22;2;1070065;0
2022;CENTRO CULTURAL E HISTORICO JOSE FIGUERES FERRER;4;3;1063537;0
2022;FABRICA NACIONAL DE LICORES (FANAL);1;1;1024899;0
2022;COMITE CANTONAL DE DEPORTE Y RECREACION DE ALVARADO;3;3;228000;0
2022;OFICINA NACIONAL DE SEMILLAS;1;1;100000;0
2022;PATRONATO NACIONAL DE CIEGOS;1;1;89907;0
2022;ASOCIACION DE DESARROLLO ESPECIFICA PRO CONSTRUCCION SALON COMUNAL, AC;1;0;0;0
2022;ASOCIACION DE DESARROLLO INTEGRAL DE CANOAS;2;0;0;0
2022;ASOCIACION DE DESARROLLO INTEGRAL DE CARBONAL DE ALAJUELA;3;0;0;0
2022;ASOCIACION DE DESARROLLO INTEGRAL TURRUCARES DE ALAJUELA;2;0;0;0
2022;ASOCIACION DE VECINOS DE RESIDENCIAL ELIZABETH;1;0;0;0
2022;CASA DE LA CULTURA DE PUNTARENAS;1;0;0;0
2022;FEDERACION MUNICIPAL DEL CARIBE COSTARRICENSE Y ASOCIADOS;20;19;0;0
2022;JUNTA DE EDUCACION DE LA ESCUELA BERNARDO SOTO ALFARO DE ALAJUELA CENT;1;0;0;0
2022;JUNTA DE EDUCACION DE LA ESCUELA HOLANDA;1;0;0;0
2023;MUNICIPALIDAD DE NICOYA;148;106;162938885622;19.38
2023;CAJA COSTARRICENSE DE SEGURO SOCIAL (CCSS);4892;4173;142154685020;16.91
2023;INSTITUTO COSTARRICENSE DE ELECTRICIDAD;612;442;97028706918;11.54
2023;CONSEJO NACIONAL DE VIALIDAD;79;83;36142878118;4.3
2023;INSTITUTO COSTARRICENSE DE ACUEDUCTOS Y ALCANTARILLADOS (AYA);647;612;29340078469;3.49
2023;COMISION NACIONAL DE PREVENCION DE RIESGOS Y ATENCION DE EMERGENCIAS;384;303;28700539659;3.41
2023;INSTITUTO NACIONAL DE SEGUROS (INS);643;612;21502389226;2.56
2023;UNIVERSIDAD DE COSTA RICA;893;763;19693781765;2.34
2023;COMPAÑIA NACIONAL DE FUERZA Y LUZ;394;325;16702024992;1.99
2023;CORTE SUPREMA DE JUSTICIA PODER JUDICIAL;673;437;15550159449;1.85
2023;JUNTA ADMINISTRATIVA PORTUARIA Y DE DESARROLLO ECONOMICO DE LA VERTIEN;172;137;11231681457;1.34
2023;BANCO CENTRAL DE COSTA RICA;640;545;9982730827;1.19
2023;INSTITUTO DE DESARROLLO RURAL (INDER);151;132;9314981775;1.11
2023;DIRECCION NACIONAL DE CENTROS DE EDUCACION Y NUTRICION Y DE CENTROS DE;74;47;8715339891;1.04
2023;REFINADORA COSTARRICENSE DE PETROLEO SOCIEDAD ANONIMA (RECOPE);315;198;7757850185;0.92
2023;MUNICIPALIDAD DE SAN JOSE;1371;1004;7493113707;0.89
2023;SUPERINTENDENCIA DE TELECOMUNICACIONES (SUTEL);49;35;6203201919;0.74
2023;INSTITUTO NACIONAL DE APRENDIZAJE (INA);553;401;5678616914;0.68
2023;JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO (JASE;163;104;5263520505;0.63
2023;UNIVERSIDAD NACIONAL (UNA);456;352;5161981295;0.61
2023;CONSEJO DE SEGURIDAD VIAL;250;205;5015989861;0.6
2023;MUNICIPALIDAD DE CARTAGO;384;269;4977031567;0.59
2023;BANCO NACIONAL DE COSTA RICA;177;129;4976608431;0.59
2023;INSTITUTO TECNOLOGICO DE COSTA RICA (ITCR);367;253;4875195483;0.58
2023;MUNICIPALIDAD DE POCOCI;352;245;4418458227;0.53
2023;BANCO DE COSTA RICA;292;249;4272782381;0.51
2023;MUNICIPALIDAD DE SANTA CRUZ;173;128;3832611350;0.46
2023;UNIVERSIDAD ESTATAL A DISTANCIA (UNED);523;313;3816149354;0.45
2023;JUNTA ADMINISTRATIVA DEL REGISTRO NACIONAL;121;97;3199689433;0.38
2023;FIDEICOMISO INMOBILIARIO JUDESUR BCR;0;1;3089187153;0.37
2023;MUNICIPALIDAD DE LIMON;270;219;3025189954;0.36
2023;MUNICIPALIDAD DE QUEPOS;111;88;2909367768;0.35
2023;MUNICIPALIDAD DE BUENOS AIRES;155;127;2849320456;0.34
2023;MUNICIPALIDAD DE GARABITO;188;105;2752966556;0.33
2023;MUNICIPALIDAD DE PEREZ ZELEDON;215;172;2732209488;0.33
2023;MUNICIPALIDAD DE HEREDIA;270;180;2551310149;0.3
2023;PROMOTORA DE COMERCIO EXTERIOR DE COSTA RICA;466;399;2446744744;0.29
2023;JUNTA DE PROTECCION SOCIAL DE SAN JOSE;135;99;2438960222;0.29
2023;MUNICIPALIDAD DE ALAJUELA;220;121;2418605925;0.29
2023;CONSEJO NACIONAL DE PRODUCCION;96;80;2196664858;0.26
2023;PATRONATO NACIONAL DE LA INFANCIA (PANI);184;128;2173480111;0.26
2023;BENEMERITO CUERPO DE BOMBEROS DE COSTA RICA;47;27;2160349658;0.26
2023;MUNICIPALIDAD DE SANTA ANA;499;335;2134104849;0.25
2023;MUNICIPALIDAD DE UPALA;84;65;2115371237;0.25
2023;RADIOGRAFICA COSTARRICENSE S. A;70;64;2107677867;0.25
2023;INSTITUTO COSTARRICENSE DE TURISMO (ICT);152;116;2076917285;0.25
2023;UNIVERSIDAD TECNICA NACIONAL (UTN);387;310;1987276107;0.24
2023;MUNICIPALIDAD DE COTO BRUS;139;102;1967283534;0.23
2023;INSTITUTO COSTARRICENSE DE PUERTOS DEL PACIFICO;175;132;1905631673;0.23
2023;MUNICIPALIDAD DE GOICOECHEA;202;149;1863069295;0.22
2023;MUNICIPALIDAD DE SAN RAFAEL DE HEREDIA;263;191;1835440167;0.22
2023;MUNICIPALIDAD DE TALAMANCA;75;63;1826580150;0.22
2023;MUNICIPALIDAD DE PURISCAL;131;97;1783306429;0.21
2023;MUNICIPALIDAD DE SANTO DOMINGO DE HEREDIA;163;152;1704889619;0.2
2023;INSTITUTO MIXTO DE AYUDA SOCIAL;101;86;1684650590;0.2
2023;MUNICIPALIDAD DE CAÑAS;96;80;1625017499;0.19
2023;MUNICIPALIDAD DE OSA;56;53;1593155518;0.19
2023;INSTITUTO COSTARRICENSE DEL DEPORTE Y LA RECREACION (ICODER);45;34;1547694773;0.18
2023;MUNICIPALIDAD DE TILARAN;101;85;1514772202;0.18
2023;MUNICIPALIDAD DE SAN CARLOS;413;293;1508417974;0.18
2023;TRIBUNAL SUPREMO DE ELECCIONES;313;252;1478126585;0.18
2023;MINISTERIO DE CULTURA Y JUVENTUD;220;173;1467457950;0.17
2023;OPERADORA DE PENSIONES COMPLEMENTARIAS Y DE CAPITALIZACION LABORAL DE;12;11;1458220285;0.17
2023;MINISTERIO DE OBRAS PUBLICAS Y TRANSPORTES;105;89;1449602512;0.17
2023;MUNICIPALIDAD DE SARAPIQUI;100;69;1428645308;0.17
2023;INSTITUTO SOBRE ALCOHOLISMO Y FARMACODEPENDENCIA;105;84;1410934933;0.17
2023;BANCO POPULAR Y DE DESARROLLO COMUNAL;297;218;1388565472;0.17
2023;MUNICIPALIDAD DE ESPARZA;179;120;1376289156;0.16
2023;MUNICIPALIDAD DE GOLFITO;28;23;1373888652;0.16
2023;MUNICIPALIDAD DE RIO CUARTO;67;59;1323831569;0.16
2023;CORPORACION BANANERA NACIONAL;1202;1083;1317111734;0.16
2023;CONSEJO RECTOR SISTEMA DE BANCA PARA EL DESARROLLO;60;58;1279719054;0.15
2023;MUNICIPALIDAD DE MORAVIA;227;180;1272630813;0.15
2023;MUNICIPALIDAD DE OREAMUNO;62;51;1271290196;0.15
2023;DIRECCION GENERAL DE AVIACION CIVIL;180;128;1252909310;0.15
2023;INSTITUTO NACIONAL DE LAS MUJERES;90;75;1239709246;0.15
2023;MUNICIPALIDAD DE LA UNION;191;150;1217344383;0.14
2023;MINISTERIO DE EDUCACION PUBLICA;91;71;1211097736;0.14
2023;CONSEJO NACIONAL DE RECTORES (CONARE);188;135;1175305377;0.14
2023;MUNICIPALIDAD DE ESCAZU;179;114;1173172117;0.14
2023;FONDO NACIONAL DE FINANCIAMIENTO FORESTAL;77;64;1157018413;0.14
2023;MUNICIPALIDAD DE DESAMPARADOS;291;235;1145497685;0.14
2023;INSTITUTO NACIONAL DE ESTADISTICAS Y CENSOS;153;117;1143200039;0.14
2023;MUNICIPALIDAD DE CARRILLO GUANACASTE;160;121;1136104335;0.14
2023;MUNICIPALIDAD DE SANTA BARBARA DE HEREDIA;62;50;1130200739;0.13
2023;MUNICIPALIDAD DE ALAJUELITA;169;138;1115475343;0.13
2023;MUNICIPALIDAD DE PARAISO;243;210;1114647738;0.13
2023;MUNICIPALIDAD DE LA CRUZ GUANACASTE;142;116;1101430066;0.13
2023;MUNICIPALIDAD DE LIBERIA;152;105;1100930593;0.13
2023;MUNICIPALIDAD DE MONTES DE OCA;203;152;1093432926;0.13
2023;MUNICIPALIDAD DE BAGACES;58;46;1076850208;0.13
2023;INSTITUTO DE FOMENTO Y ASESORIA MUNICIPAL (IFAM);75;58;1074547545;0.13
2023;MUNICIPALIDAD DE SAN ISIDRO DE HEREDIA;101;72;1036772169;0.12
2023;AUTORIDAD REGULADORA DE LOS SERVICIOS PUBLICOS;77;61;1014959739;0.12
2023;MUNICIPALIDAD DE MONTES DE ORO;71;61;1013458888;0.12
2023;INSTITUTO COSTARRICENSE DE FERROCARRILES;64;53;960307878;0.11
2023;MUNICIPALIDAD DE TURRIALBA;111;87;934983814;0.11
2023;MUNICIPALIDAD DE TURRUBARES;78;59;922757159;0.11
2023;MUNICIPALIDAD DE GUACIMO;121;90;914603211;0.11
2023;ASAMBLEA LEGISLATIVA;104;85;903428400;0.11
2023;MUNICIPALIDAD DE BARVA;20;23;898290018;0.11
2023;INSTITUTO NACIONAL DE VIVIENDA Y URBANISMO;50;34;886185128;0.11
2023;MUNICIPALIDAD DE MORA;245;156;882311359;0.1
2023;DEPOSITO AGRICOLA DE CARTAGO S.A.;2;2;876747158;0.1
2023;SISTEMA DE EMERGENCIAS 911;35;31;871582416;0.1
2023;MUNICIPALIDAD DE PUNTARENAS;227;159;849282495;0.1
2023;MUNICIPALIDAD DE GRECIA;159;123;837328378;0.1
2023;JUNTA ADMINISTRATIVA DE LA IMPRENTA NACIONAL;26;20;831481853;0.1
2023;MUNICIPALIDAD DE LEON CORTES;76;71;831400726;0.1
2023;MINISTERIO DE SALUD;32;21;818500407;0.1
2023;MUNICIPALIDAD DE TARRAZU;66;58;815625787;0.1
2023;MUNICIPALIDAD DE DOTA;36;33;806911438;0.1
2023;MUNICIPALIDAD DE SIQUIRRES;118;90;790982378;0.09
2023;MUNICIPALIDAD DE JIMENEZ;76;59;755714877;0.09
2023;PROGRAMA INTEGRAL DE MERCADEO AGROPECUARIO;132;107;735291730;0.09
2023;MINISTERIO DE SEGURIDAD PUBLICA;117;79;722097901;0.09
2023;MUNICIPALIDAD DE EL GUARCO;120;102;676297928;0.08
2023;INSTITUTO DEL CAFE DE COSTA RICA;148;128;665355634;0.08
2023;MUNICIPALIDAD DE POAS;137;114;654491656;0.08
2023;INSTITUTO COSTARRICENSE DE PESCA Y ACUICULTURA;25;21;650695283;0.08
2023;MINISTERIO DE LA PRESIDENCIA;139;110;642239008;0.08
2023;MUNICIPALIDAD DE SAN RAMON;78;45;625655894;0.07
2023;FUNDACION DEL PARQUE MARINO DEL PACIFICO;31;23;596992757;0.07
2023;MINISTERIO DE AGRICULTURA Y GANADERIA;38;29;587435569;0.07
2023;BANCO HIPOTECARIO DE LA VIVIENDA (BANHVI);116;96;576635888;0.07
2023;MINISTERIO DE JUSTICIA Y PAZ;39;28;563264315;0.07
2023;FUNDACION OMAR DENGO;2;13;563187868;0.07
2023;MUNICIPALIDAD DE VASQUEZ DE CORONADO;148;128;557944590;0.07
2023;MUNICIPALIDAD DE ASERRI;109;71;546772193;0.07
2023;MUNICIPALIDAD DE TIBAS;118;91;499066610;0.06
2023;SERVICIO NACIONAL DE AGUAS SUBTERRANEAS RIEGO Y AVENAMIENTO;123;103;494554252;0.06
2023;MUNICIPALIDAD DE ACOSTA;43;20;453976532;0.05
2023;INSTITUTO COSTARRICENSE DE INVESTIGACION Y ENSEÑANZA EN NUTRICION Y SA;85;69;444717147;0.05
2023;COMISION NACIONAL DE PRESTAMOS PARA EDUCACION;94;72;444192261;0.05
2023;MUNICIPALIDAD DE BELEN;97;67;443367419;0.05
2023;COLEGIO UNIVERSITARIO DE CARTAGO;126;83;434451252;0.05
2023;TEATRO NACIONAL;115;91;417087064;0.05
2023;MUNICIPALIDAD DE HOJANCHA;45;35;376807673;0.04
2023;CONSEJO DE TRANSPORTE PUBLICO;90;66;361998793;0.04
2023;MUNICIPALIDAD DE CORREDORES;32;23;347526300;0.04
2023;MUNICIPALIDAD DE SAN MATEO;33;25;340261169;0.04
2023;MUNICIPALIDAD DE ALVARADO DE PACAYAS;41;36;338926228;0.04
2023;COMITE CANTONAL DE DEPORTE Y RECREACION DE LIBERIA;194;151;334976087;0.04
2023;MUNICIPALIDAD DE SARCHI;82;60;332192433;0.04
2023;MUNICIPALIDAD DE OROTINA;109;39;328955819;0.04
2023;MUNICIPALIDAD DE ATENAS;207;160;328002205;0.04
2023;POPULAR VALORES PUESTO DE BOLSA S.A.;67;59;326488779;0.04
2023;MUNICIPALIDAD DE GUATUSO;59;45;326149646;0.04
2023;MUNICIPALIDAD DE SAN PABLO DE HEREDIA;90;62;320221223;0.04
2023;COMITE CANTONAL DE DEPORTE Y RECREACION DE SAN JOSE;50;34;319109421;0.04
2023;MUNICIPALIDAD DE CURRIDABAT;77;55;315839371;0.04
2023;MUNICIPALIDAD DE ABANGARES;46;23;305192565;0.04
2023;MUNICIPALIDAD DE MATINA;59;49;300074114;0.04
2023;BN SOCIEDAD ADMINISTRADORA DE FONDOS DE INVERSION S.A;43;37;285339830;0.03
2023;HOSPITAL DE CIUDAD NEILY;0;1;280428034;0.03
2023;CIUDAD DE LOS NIÑOS (NO USAR);538;535;278334144;0.03
2023;CONCEJO MUNICIPAL DE DISTRITO DE COLORADO DE ABANGARES;81;63;247837862;0.03
2023;MINISTERIO DE TRABAJO Y SEGURIDAD SOCIAL;78;59;246219904;0.03
2023;OPERADORA DE PLANES DE PENSIONES COMPLEMENTARIAS DEL BANCO POPULAR Y D;51;40;244984299;0.03
2023;INSTITUTO COSTARRICENSE SOBRE DROGAS;56;51;241915805;0.03
2023;POPULAR SOCIEDAD DE FONDOS DE INVERSION SOCIEDAD ANONIMA;58;48;237632108;0.03
2023;MINISTERIO DE RELACIONES EXTERIORES Y CULTO;155;137;233598730;0.03
2023;TEATRO POPULAR MELICO SALAZAR;53;36;231544928;0.03
2023;INSTITUTO NACIONAL DE FOMENTO COOPERATIVO;50;35;225666673;0.03
2023;COLEGIO UNIVERSITARIO DE LIMON;43;30;215881002;0.03
2023;MUNICIPALIDAD DE PALMARES;112;62;214453397;0.03
2023;INSTITUTO NACIONAL DE INNOVACION TECNOLOGICA AGROPECUARIA INTA;109;84;211593861;0.03
2023;MINISTERIO DE ECONOMIA INDUSTRIA Y COMERCIO;27;20;211499037;0.03
2023;CONCEJO MUNICIPAL DE DISTRITO DE MONTEVERDE DE PUNTARENAS;49;39;210961965;0.03
2023;MUNICIPALIDAD DE LOS CHILES;93;74;188691722;0.02
2023;COMITE CANTONAL DE DEPORTE Y RECREACION DE PARAISO;37;39;184842133;0.02
2023;INS SERVICIOS SOCIEDAD ANONIMA;162;115;184552705;0.02
2023;COMITE CANTONAL DE DEPORTE Y RECREACION DE CARTAGO;38;32;173702539;0.02
2023;CONCEJO MUNICIPAL DE DISTRITO DE PEÑAS BLANCAS DE SAN RAMON;14;8;170827300;0.02
2023;MUNICIPALIDAD DE FLORES;54;31;170525810;0.02
2023;COMITE CANTONAL DE DEPORTE Y RECREACION DE BELEN;33;30;169116453;0.02
2023;TRIBUNAL REGISTRAL ADMINISTRATIVO;52;42;162089478;0.02
2023;SISTEMA NACIONAL DE RADIO Y TELEVISION SOCIEDAD ANONIMA (SINART);66;54;156445453;0.02
2023;COMITE CANTONAL DE DEPORTE Y RECREACION DE SAN CARLOS;148;120;153838631;0.02
2023;MUNICIPALIDAD DE PARRITA;23;12;153567742;0.02
2023;BN CORREDORA DE SEGUROS S.A.;46;31;152760351;0.02
2023;MINISTERIO DE CIENCIA, TECNOLOGIA Y TELECOMUNICACIONES (MICITT);28;20;150376685;0.02
2023;MUNICIPALIDAD DE NARANJO;58;48;147886438;0.02
2023;CONCEJO MUNICIPAL DE DISTRITO DE COBANO;51;37;138153965;0.02
2023;JUNTA ADMINISTRATIVA DEL ARCHIVO NACIONAL;76;68;137830542;0.02
2023;CORPORACION GANADERA;38;29;137487294;0.02
2023;MINISTERIO DE AMBIENTE Y ENERGIA (MINAE);53;41;129802132;0.02
2023;BN VALORES PUESTO DE BOLSA S.A.;55;46;126676210;0.02
